,date,fake_merged,fake_merged_initiation,fake_merged_rt,fake_grinberg_initiation,fake_grinberg_rt,fake_grinberg_rb_initiation,fake_grinberg_rb_rt,fake_newsguard_initiation,fake_newsguard_rt,not_fake,not_fake_initiation,not_fake_rt,not_fake_conservative,not_fake_conservative_initiation,not_fake_conservative_rt,not_fake_liberal,not_fake_liberal_initiation,not_fake_liberal_rt,not_fake_shopping,not_fake_shopping_initiation,not_fake_shopping_rt,not_fake_sports,not_fake_sports_initiation,not_fake_sports_rt,n,nusers,subsets
538,2020-01-04,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,9,suspended_la
539,2020-01-04,121.0,43.0,78.0,16.0,22.0,6.0,15.0,36.0,75.0,428.0,239.0,189.0,71.0,44.0,27.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,145,suspended_ma
540,2020-01-05,61.0,26.0,35.0,8.0,4.0,0.0,2.0,20.0,33.0,1697.0,540.0,1157.0,99.0,46.0,53.0,114.0,22.0,92.0,0.0,0.0,0.0,5.0,0.0,5.0,1758.0,156,A_ha
541,2020-01-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,30.0,14.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,24,A_la
542,2020-01-05,91.0,31.0,60.0,7.0,5.0,4.0,4.0,29.0,60.0,2450.0,1420.0,1030.0,131.0,64.0,67.0,108.0,51.0,57.0,7.0,4.0,3.0,4.0,0.0,4.0,2541.0,939,A_ma
543,2020-01-05,2375.0,418.0,1957.0,122.0,593.0,70.0,375.0,382.0,1853.0,21406.0,6065.0,15341.0,1563.0,639.0,924.0,1790.0,374.0,1416.0,592.0,63.0,529.0,4.0,3.0,1.0,23781.0,1610,D_ha
544,2020-01-05,32.0,4.0,28.0,2.0,6.0,0.0,4.0,4.0,27.0,179.0,86.0,93.0,17.0,6.0,11.0,10.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,211.0,67,D_la
545,2020-01-05,995.0,338.0,657.0,91.0,152.0,53.0,102.0,327.0,644.0,7385.0,3625.0,3760.0,546.0,250.0,296.0,385.0,120.0,265.0,46.0,28.0,18.0,6.0,4.0,2.0,8380.0,2536,D_ma
546,2020-01-05,372.0,120.0,252.0,55.0,64.0,36.0,29.0,113.0,235.0,10885.0,2877.0,8008.0,394.0,104.0,290.0,1094.0,172.0,922.0,36.0,12.0,24.0,17.0,1.0,16.0,11257.0,1114,F_ha
547,2020-01-05,68.0,28.0,40.0,5.0,7.0,0.0,5.0,27.0,39.0,755.0,337.0,418.0,43.0,18.0,25.0,42.0,11.0,31.0,4.0,1.0,3.0,2.0,1.0,1.0,823.0,341,F_la
548,2020-01-05,139.0,71.0,68.0,9.0,7.0,1.0,3.0,69.0,65.0,8402.0,3949.0,4453.0,232.0,97.0,135.0,670.0,232.0,438.0,46.0,39.0,7.0,15.0,9.0,6.0,8541.0,3072,F_ma
549,2020-01-05,48.0,21.0,27.0,3.0,9.0,2.0,4.0,19.0,26.0,12983.0,6974.0,6009.0,293.0,106.0,187.0,348.0,94.0,254.0,1069.0,621.0,448.0,47.0,34.0,13.0,13031.0,1703,nfns_ha
550,2020-01-05,34.0,29.0,5.0,11.0,0.0,6.0,0.0,25.0,5.0,5445.0,3711.0,1734.0,180.0,82.0,98.0,197.0,69.0,128.0,57.0,35.0,22.0,10.0,2.0,8.0,5479.0,2957,nfns_la
551,2020-01-05,273.0,173.0,100.0,34.0,19.0,8.0,11.0,163.0,96.0,66217.0,45215.0,21002.0,2000.0,1179.0,821.0,2074.0,721.0,1353.0,1162.0,754.0,408.0,132.0,47.0,85.0,66490.0,35988,nfns_ma
552,2020-01-05,754.0,70.0,684.0,25.0,230.0,15.0,169.0,68.0,653.0,2122.0,348.0,1774.0,313.0,29.0,284.0,63.0,4.0,59.0,6.0,0.0,6.0,1.0,0.0,1.0,2876.0,177,suspended_ha
553,2020-01-05,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,14.0,13.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9,suspended_la
554,2020-01-05,104.0,29.0,75.0,6.0,23.0,1.0,20.0,27.0,73.0,386.0,190.0,196.0,36.0,14.0,22.0,8.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,490.0,151,suspended_ma
555,2020-01-06,65.0,26.0,39.0,10.0,9.0,0.0,3.0,16.0,35.0,2116.0,727.0,1389.0,161.0,69.0,92.0,127.0,35.0,92.0,4.0,1.0,3.0,24.0,3.0,21.0,2181.0,169,A_ha
556,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,31.0,22.0,1.0,1.0,0.0,5.0,2.0,3.0,7.0,7.0,0.0,0.0,0.0,0.0,53.0,23,A_la
557,2020-01-06,81.0,31.0,50.0,7.0,12.0,2.0,4.0,30.0,43.0,2814.0,1460.0,1354.0,181.0,88.0,93.0,103.0,39.0,64.0,1.0,1.0,0.0,11.0,3.0,8.0,2895.0,1086,A_ma
558,2020-01-06,2931.0,510.0,2421.0,143.0,798.0,79.0,386.0,480.0,2153.0,26098.0,7104.0,18994.0,1656.0,466.0,1190.0,2025.0,389.0,1636.0,806.0,55.0,751.0,14.0,3.0,11.0,29029.0,1658,D_ha
559,2020-01-06,36.0,3.0,33.0,0.0,11.0,0.0,6.0,3.0,29.0,237.0,119.0,118.0,31.0,14.0,17.0,8.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,273.0,71,D_la
560,2020-01-06,1051.0,349.0,702.0,105.0,205.0,65.0,91.0,331.0,628.0,8244.0,4145.0,4099.0,738.0,324.0,414.0,462.0,210.0,252.0,60.0,40.0,20.0,13.0,4.0,9.0,9295.0,2773,D_ma
561,2020-01-06,421.0,133.0,288.0,60.0,91.0,49.0,41.0,129.0,254.0,12940.0,3341.0,9599.0,403.0,115.0,288.0,1318.0,255.0,1063.0,70.0,35.0,35.0,20.0,8.0,12.0,13361.0,1152,F_ha
562,2020-01-06,75.0,39.0,36.0,7.0,11.0,1.0,4.0,39.0,32.0,1094.0,496.0,598.0,66.0,27.0,39.0,84.0,35.0,49.0,1.0,0.0,1.0,8.0,4.0,4.0,1169.0,402,F_la
563,2020-01-06,165.0,86.0,79.0,14.0,18.0,3.0,7.0,82.0,74.0,10337.0,4667.0,5670.0,332.0,143.0,189.0,1004.0,348.0,656.0,59.0,35.0,24.0,38.0,23.0,15.0,10502.0,3574,F_ma
564,2020-01-06,59.0,19.0,40.0,7.0,11.0,3.0,4.0,18.0,36.0,16076.0,8066.0,8010.0,473.0,159.0,314.0,522.0,127.0,395.0,1453.0,793.0,660.0,68.0,35.0,33.0,16135.0,1889,nfns_ha
565,2020-01-06,29.0,19.0,10.0,4.0,3.0,1.0,0.0,19.0,9.0,6612.0,4257.0,2355.0,220.0,143.0,77.0,287.0,112.0,175.0,55.0,44.0,11.0,9.0,4.0,5.0,6641.0,3507,nfns_la
566,2020-01-06,298.0,204.0,94.0,40.0,16.0,11.0,4.0,187.0,86.0,86864.0,56168.0,30696.0,2938.0,1841.0,1097.0,3632.0,1330.0,2302.0,1378.0,855.0,523.0,153.0,46.0,107.0,87162.0,45731,nfns_ma
567,2020-01-06,897.0,85.0,812.0,37.0,292.0,29.0,175.0,83.0,748.0,2366.0,328.0,2038.0,438.0,55.0,383.0,54.0,4.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,3263.0,181,suspended_ha
568,2020-01-06,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,20.0,15.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11,suspended_la
569,2020-01-06,141.0,21.0,120.0,9.0,44.0,3.0,34.0,15.0,116.0,505.0,267.0,238.0,76.0,32.0,44.0,7.0,2.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,646.0,166,suspended_ma
570,2020-01-07,46.0,17.0,29.0,11.0,7.0,0.0,3.0,9.0,28.0,2303.0,804.0,1499.0,194.0,73.0,121.0,146.0,40.0,106.0,7.0,0.0,7.0,27.0,0.0,27.0,2349.0,178,A_ha
571,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,30.0,35.0,5.0,3.0,2.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,65.0,37,A_la
572,2020-01-07,115.0,46.0,69.0,12.0,25.0,5.0,8.0,44.0,60.0,3416.0,1599.0,1817.0,268.0,109.0,159.0,149.0,44.0,105.0,11.0,9.0,2.0,25.0,4.0,21.0,3531.0,1225,A_ma
573,2020-01-07,3023.0,557.0,2466.0,163.0,907.0,106.0,512.0,530.0,2340.0,26549.0,7352.0,19197.0,2174.0,502.0,1672.0,2059.0,417.0,1642.0,717.0,61.0,656.0,22.0,5.0,17.0,29572.0,1675,D_ha
574,2020-01-07,21.0,4.0,17.0,0.0,4.0,0.0,2.0,4.0,15.0,282.0,147.0,135.0,38.0,18.0,20.0,9.0,3.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,303.0,72,D_la
575,2020-01-07,1148.0,368.0,780.0,82.0,253.0,43.0,138.0,353.0,737.0,8890.0,4390.0,4500.0,1010.0,371.0,639.0,461.0,202.0,259.0,39.0,25.0,14.0,18.0,5.0,13.0,10038.0,2896,D_ma
576,2020-01-07,372.0,107.0,265.0,39.0,80.0,36.0,39.0,106.0,246.0,13131.0,3391.0,9740.0,519.0,132.0,387.0,1280.0,227.0,1053.0,65.0,31.0,34.0,42.0,5.0,37.0,13503.0,1188,F_ha
577,2020-01-07,55.0,28.0,27.0,7.0,7.0,1.0,1.0,27.0,25.0,1180.0,518.0,662.0,63.0,32.0,31.0,88.0,33.0,55.0,8.0,4.0,4.0,8.0,3.0,5.0,1235.0,404,F_la
578,2020-01-07,192.0,94.0,98.0,8.0,22.0,0.0,5.0,91.0,93.0,11642.0,4985.0,6657.0,391.0,167.0,224.0,1046.0,336.0,710.0,64.0,37.0,27.0,60.0,22.0,38.0,11834.0,3988,F_ma
579,2020-01-07,56.0,33.0,23.0,6.0,6.0,4.0,0.0,31.0,19.0,17039.0,8380.0,8659.0,538.0,192.0,346.0,565.0,131.0,434.0,1095.0,598.0,497.0,98.0,40.0,58.0,17095.0,1998,nfns_ha
580,2020-01-07,37.0,28.0,9.0,0.0,2.0,0.0,0.0,28.0,8.0,7555.0,4621.0,2934.0,272.0,116.0,156.0,322.0,122.0,200.0,72.0,29.0,43.0,27.0,3.0,24.0,7592.0,4001,nfns_la
581,2020-01-07,365.0,233.0,132.0,51.0,39.0,21.0,3.0,206.0,121.0,96695.0,60051.0,36644.0,3668.0,2009.0,1659.0,4012.0,1416.0,2596.0,1199.0,734.0,465.0,344.0,94.0,250.0,97060.0,50270,nfns_ma
582,2020-01-07,898.0,95.0,803.0,46.0,338.0,31.0,229.0,92.0,762.0,2492.0,389.0,2103.0,555.0,55.0,500.0,82.0,10.0,72.0,4.0,0.0,4.0,3.0,1.0,2.0,3390.0,183,suspended_ha
583,2020-01-07,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,20.0,15.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10,suspended_la
584,2020-01-07,149.0,38.0,111.0,11.0,37.0,8.0,25.0,37.0,108.0,625.0,331.0,294.0,125.0,55.0,70.0,9.0,2.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,774.0,160,suspended_ma
585,2020-01-08,69.0,23.0,46.0,12.0,11.0,2.0,3.0,16.0,44.0,2112.0,763.0,1349.0,181.0,70.0,111.0,142.0,40.0,102.0,2.0,0.0,2.0,24.0,1.0,23.0,2181.0,166,A_ha
586,2020-01-08,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,71.0,39.0,32.0,1.0,1.0,0.0,8.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,72.0,32,A_la
587,2020-01-08,88.0,38.0,50.0,6.0,17.0,4.0,3.0,38.0,44.0,3174.0,1762.0,1412.0,219.0,102.0,117.0,157.0,56.0,101.0,27.0,23.0,4.0,12.0,2.0,10.0,3262.0,1167,A_ma
588,2020-01-08,2680.0,482.0,2198.0,136.0,786.0,66.0,441.0,453.0,2030.0,24653.0,6919.0,17734.0,1860.0,364.0,1496.0,2186.0,415.0,1771.0,907.0,74.0,833.0,18.0,2.0,16.0,27333.0,1657,D_ha
589,2020-01-08,34.0,5.0,29.0,0.0,11.0,0.0,2.0,5.0,26.0,315.0,173.0,142.0,47.0,27.0,20.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,79,D_la
590,2020-01-08,963.0,289.0,674.0,91.0,205.0,48.0,102.0,267.0,630.0,8694.0,4393.0,4301.0,975.0,321.0,654.0,444.0,188.0,256.0,63.0,30.0,33.0,7.0,1.0,6.0,9657.0,2872,D_ma
591,2020-01-08,371.0,86.0,285.0,43.0,96.0,38.0,27.0,85.0,255.0,13056.0,3368.0,9688.0,428.0,105.0,323.0,1520.0,268.0,1252.0,50.0,17.0,33.0,39.0,9.0,30.0,13427.0,1197,F_ha
592,2020-01-08,47.0,26.0,21.0,6.0,4.0,1.0,2.0,24.0,20.0,1074.0,479.0,595.0,52.0,25.0,27.0,84.0,25.0,59.0,2.0,1.0,1.0,5.0,0.0,5.0,1121.0,418,F_la
593,2020-01-08,154.0,80.0,74.0,14.0,20.0,1.0,6.0,77.0,70.0,11032.0,5088.0,5944.0,366.0,166.0,200.0,1085.0,391.0,694.0,60.0,40.0,20.0,46.0,14.0,32.0,11186.0,3786,F_ma
594,2020-01-08,57.0,21.0,36.0,4.0,21.0,1.0,12.0,21.0,29.0,16434.0,8304.0,8130.0,526.0,163.0,363.0,588.0,148.0,440.0,1712.0,935.0,777.0,84.0,37.0,47.0,16491.0,1953,nfns_ha
595,2020-01-08,39.0,31.0,8.0,6.0,4.0,2.0,0.0,30.0,6.0,7266.0,4481.0,2785.0,270.0,123.0,147.0,321.0,114.0,207.0,132.0,65.0,67.0,29.0,1.0,28.0,7305.0,3902,nfns_la
596,2020-01-08,336.0,233.0,103.0,51.0,24.0,24.0,3.0,205.0,93.0,94527.0,60706.0,33821.0,3593.0,2176.0,1417.0,4111.0,1463.0,2648.0,1386.0,838.0,548.0,275.0,54.0,221.0,94863.0,49287,nfns_ma
597,2020-01-08,1005.0,119.0,886.0,55.0,345.0,45.0,230.0,115.0,836.0,2655.0,524.0,2131.0,533.0,49.0,484.0,58.0,7.0,51.0,14.0,1.0,13.0,0.0,0.0,0.0,3660.0,178,suspended_ha
598,2020-01-08,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,9.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9,suspended_la
599,2020-01-08,131.0,34.0,97.0,21.0,32.0,10.0,22.0,27.0,91.0,520.0,251.0,269.0,85.0,25.0,60.0,5.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,651.0,159,suspended_ma
600,2020-01-09,49.0,22.0,27.0,13.0,4.0,8.0,0.0,17.0,23.0,2133.0,704.0,1429.0,165.0,81.0,84.0,160.0,21.0,139.0,7.0,1.0,6.0,14.0,4.0,10.0,2182.0,170,A_ha
601,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,30.0,26.0,3.0,2.0,1.0,4.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,56.0,29,A_la
602,2020-01-09,61.0,31.0,30.0,7.0,3.0,2.0,0.0,28.0,27.0,3173.0,1728.0,1445.0,237.0,115.0,122.0,162.0,54.0,108.0,16.0,14.0,2.0,11.0,3.0,8.0,3234.0,1132,A_ma
603,2020-01-09,2475.0,540.0,1935.0,168.0,662.0,101.0,396.0,505.0,1784.0,25077.0,6897.0,18180.0,1738.0,429.0,1309.0,2096.0,367.0,1729.0,604.0,77.0,527.0,10.0,6.0,4.0,27552.0,1652,D_ha
604,2020-01-09,16.0,2.0,14.0,1.0,4.0,1.0,2.0,2.0,13.0,203.0,86.0,117.0,22.0,4.0,18.0,10.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,219.0,79,D_la
605,2020-01-09,878.0,296.0,582.0,67.0,163.0,26.0,99.0,283.0,544.0,8281.0,4152.0,4129.0,770.0,324.0,446.0,430.0,163.0,267.0,61.0,43.0,18.0,9.0,1.0,8.0,9159.0,2808,D_ma
606,2020-01-09,405.0,124.0,281.0,57.0,89.0,42.0,36.0,118.0,260.0,14580.0,3574.0,11006.0,422.0,102.0,320.0,1574.0,284.0,1290.0,42.0,13.0,29.0,28.0,4.0,24.0,14985.0,1204,F_ha
607,2020-01-09,39.0,22.0,17.0,7.0,5.0,0.0,4.0,22.0,16.0,1130.0,476.0,654.0,47.0,19.0,28.0,112.0,40.0,72.0,3.0,1.0,2.0,2.0,0.0,2.0,1169.0,441,F_la
608,2020-01-09,165.0,102.0,63.0,7.0,13.0,2.0,3.0,99.0,60.0,11863.0,5144.0,6719.0,356.0,146.0,210.0,1109.0,350.0,759.0,59.0,49.0,10.0,30.0,13.0,17.0,12028.0,4004,F_ma
609,2020-01-09,27.0,13.0,14.0,2.0,4.0,1.0,2.0,13.0,13.0,16396.0,8213.0,8183.0,438.0,166.0,272.0,567.0,158.0,409.0,1792.0,1101.0,691.0,86.0,44.0,42.0,16423.0,1957,nfns_ha
610,2020-01-09,37.0,30.0,7.0,5.0,1.0,4.0,0.0,30.0,7.0,7278.0,4536.0,2742.0,256.0,133.0,123.0,295.0,100.0,195.0,94.0,43.0,51.0,23.0,5.0,18.0,7315.0,3838,nfns_la
611,2020-01-09,318.0,235.0,83.0,38.0,18.0,25.0,7.0,214.0,79.0,95658.0,61557.0,34101.0,3444.0,2158.0,1286.0,4239.0,1540.0,2699.0,1115.0,741.0,374.0,244.0,83.0,161.0,95976.0,49463,nfns_ma
612,2020-01-09,899.0,125.0,774.0,45.0,274.0,26.0,192.0,118.0,734.0,2592.0,471.0,2121.0,480.0,57.0,423.0,30.0,7.0,23.0,8.0,0.0,8.0,0.0,0.0,0.0,3491.0,180,suspended_ha
613,2020-01-09,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6,suspended_la
614,2020-01-09,123.0,30.0,93.0,14.0,36.0,2.0,29.0,24.0,86.0,482.0,225.0,257.0,70.0,34.0,36.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,605.0,169,suspended_ma
615,2020-01-10,62.0,25.0,37.0,8.0,3.0,1.0,0.0,18.0,34.0,2010.0,616.0,1394.0,144.0,64.0,80.0,123.0,24.0,99.0,5.0,4.0,1.0,15.0,2.0,13.0,2072.0,162,A_ha
616,2020-01-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,47.0,33.0,7.0,2.0,5.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,81.0,29,A_la
617,2020-01-10,101.0,39.0,62.0,6.0,14.0,0.0,8.0,35.0,61.0,3120.0,1662.0,1458.0,193.0,101.0,92.0,161.0,59.0,102.0,16.0,15.0,1.0,12.0,3.0,9.0,3221.0,1116,A_ma
618,2020-01-10,2635.0,528.0,2107.0,164.0,744.0,99.0,425.0,495.0,1966.0,24857.0,6933.0,17924.0,1705.0,481.0,1224.0,1930.0,367.0,1563.0,636.0,74.0,562.0,8.0,1.0,7.0,27492.0,1636,D_ha
619,2020-01-10,33.0,4.0,29.0,0.0,7.0,0.0,4.0,4.0,28.0,282.0,150.0,132.0,23.0,14.0,9.0,12.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,69,D_la
620,2020-01-10,896.0,298.0,598.0,87.0,190.0,54.0,118.0,281.0,570.0,8173.0,4302.0,3871.0,700.0,347.0,353.0,430.0,173.0,257.0,44.0,30.0,14.0,8.0,2.0,6.0,9069.0,2756,D_ma
621,2020-01-10,399.0,109.0,290.0,44.0,84.0,32.0,31.0,103.0,259.0,13746.0,3356.0,10390.0,350.0,116.0,234.0,1410.0,294.0,1116.0,59.0,34.0,25.0,16.0,3.0,13.0,14145.0,1193,F_ha
622,2020-01-10,63.0,33.0,30.0,12.0,9.0,1.0,5.0,27.0,30.0,1097.0,522.0,575.0,65.0,31.0,34.0,78.0,30.0,48.0,4.0,1.0,3.0,7.0,3.0,4.0,1160.0,422,F_la
623,2020-01-10,178.0,100.0,78.0,6.0,9.0,2.0,4.0,99.0,75.0,11020.0,4872.0,6148.0,304.0,128.0,176.0,998.0,385.0,613.0,57.0,42.0,15.0,27.0,8.0,19.0,11198.0,3879,F_ma
624,2020-01-10,39.0,11.0,28.0,3.0,6.0,1.0,5.0,10.0,27.0,16575.0,8946.0,7629.0,473.0,167.0,306.0,435.0,138.0,297.0,1361.0,783.0,578.0,50.0,32.0,18.0,16614.0,2026,nfns_ha
625,2020-01-10,26.0,18.0,8.0,1.0,1.0,0.0,0.0,17.0,7.0,7334.0,4418.0,2916.0,268.0,123.0,145.0,294.0,108.0,186.0,84.0,52.0,32.0,11.0,4.0,7.0,7360.0,4034,nfns_la
626,2020-01-10,313.0,216.0,97.0,40.0,26.0,12.0,8.0,198.0,89.0,96633.0,61857.0,34776.0,3415.0,2120.0,1295.0,3653.0,1395.0,2258.0,1303.0,811.0,492.0,193.0,77.0,116.0,96946.0,50188,nfns_ma
627,2020-01-10,950.0,79.0,871.0,42.0,343.0,34.0,236.0,78.0,822.0,2468.0,428.0,2040.0,410.0,51.0,359.0,66.0,15.0,51.0,9.0,0.0,9.0,1.0,0.0,1.0,3418.0,181,suspended_ha
628,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,28.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,11,suspended_la
629,2020-01-10,95.0,19.0,76.0,5.0,37.0,0.0,27.0,15.0,72.0,471.0,230.0,241.0,85.0,36.0,49.0,6.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,566.0,153,suspended_ma
630,2020-01-11,32.0,8.0,24.0,4.0,1.0,0.0,0.0,4.0,24.0,1500.0,560.0,940.0,138.0,68.0,70.0,80.0,9.0,71.0,6.0,1.0,5.0,12.0,0.0,12.0,1532.0,158,A_ha
631,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29,A_la
632,2020-01-11,74.0,34.0,40.0,7.0,8.0,2.0,5.0,33.0,37.0,2251.0,1322.0,929.0,138.0,74.0,64.0,80.0,39.0,41.0,42.0,41.0,1.0,6.0,2.0,4.0,2325.0,918,A_ma
633,2020-01-11,2435.0,392.0,2043.0,111.0,669.0,60.0,367.0,366.0,1878.0,20643.0,5950.0,14693.0,1343.0,355.0,988.0,1835.0,308.0,1527.0,646.0,85.0,561.0,8.0,2.0,6.0,23078.0,1544,D_ha
634,2020-01-11,24.0,4.0,20.0,3.0,3.0,0.0,3.0,4.0,20.0,202.0,105.0,97.0,10.0,4.0,6.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,226.0,74,D_la
635,2020-01-11,958.0,276.0,682.0,77.0,194.0,46.0,129.0,273.0,638.0,7286.0,3728.0,3558.0,607.0,225.0,382.0,336.0,129.0,207.0,66.0,30.0,36.0,8.0,3.0,5.0,8244.0,2527,D_ma
636,2020-01-11,321.0,34.0,287.0,5.0,70.0,1.0,27.0,33.0,266.0,11051.0,2283.0,8768.0,343.0,79.0,264.0,1132.0,135.0,997.0,47.0,19.0,28.0,12.0,1.0,11.0,11372.0,1118,F_ha
637,2020-01-11,32.0,17.0,15.0,3.0,4.0,0.0,2.0,17.0,15.0,716.0,304.0,412.0,43.0,18.0,25.0,46.0,13.0,33.0,2.0,1.0,1.0,2.0,0.0,2.0,748.0,324,F_la
638,2020-01-11,183.0,56.0,127.0,7.0,11.0,0.0,5.0,52.0,122.0,8503.0,3798.0,4705.0,239.0,101.0,138.0,787.0,256.0,531.0,55.0,39.0,16.0,12.0,4.0,8.0,8686.0,3189,F_ma
639,2020-01-11,66.0,17.0,49.0,7.0,11.0,2.0,6.0,16.0,47.0,13421.0,7400.0,6021.0,405.0,156.0,249.0,321.0,73.0,248.0,1264.0,753.0,511.0,51.0,30.0,21.0,13487.0,1816,nfns_ha
640,2020-01-11,26.0,17.0,9.0,2.0,0.0,2.0,0.0,17.0,9.0,5526.0,3549.0,1977.0,195.0,100.0,95.0,189.0,60.0,129.0,61.0,35.0,26.0,18.0,6.0,12.0,5552.0,3149,nfns_la
641,2020-01-11,303.0,173.0,130.0,24.0,13.0,11.0,3.0,170.0,125.0,71704.0,48130.0,23574.0,2394.0,1291.0,1103.0,2396.0,889.0,1507.0,1326.0,809.0,517.0,184.0,75.0,109.0,72007.0,38732,nfns_ma
642,2020-01-11,815.0,75.0,740.0,33.0,306.0,28.0,204.0,70.0,683.0,2249.0,418.0,1831.0,368.0,40.0,328.0,61.0,8.0,53.0,7.0,2.0,5.0,3.0,2.0,1.0,3064.0,176,suspended_ha
643,2020-01-11,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,4.0,26.0,15.0,11.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,14,suspended_la
644,2020-01-11,147.0,50.0,97.0,16.0,31.0,6.0,24.0,45.0,95.0,438.0,213.0,225.0,65.0,23.0,42.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,138,suspended_ma
645,2020-01-12,47.0,24.0,23.0,3.0,10.0,0.0,2.0,21.0,18.0,1441.0,510.0,931.0,99.0,44.0,55.0,85.0,10.0,75.0,3.0,1.0,2.0,8.0,2.0,6.0,1488.0,163,A_ha
646,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,16.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,25,A_la
647,2020-01-12,67.0,20.0,47.0,1.0,19.0,1.0,9.0,20.0,43.0,2234.0,1304.0,930.0,180.0,77.0,103.0,113.0,36.0,77.0,4.0,1.0,3.0,12.0,5.0,7.0,2301.0,908,A_ma
648,2020-01-12,2365.0,461.0,1904.0,122.0,705.0,78.0,423.0,436.0,1733.0,19449.0,5714.0,13735.0,1346.0,316.0,1030.0,1837.0,255.0,1582.0,262.0,74.0,188.0,8.0,7.0,1.0,21814.0,1545,D_ha
649,2020-01-12,30.0,7.0,23.0,0.0,7.0,0.0,3.0,7.0,19.0,189.0,97.0,92.0,12.0,5.0,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,69,D_la
650,2020-01-12,866.0,262.0,604.0,82.0,193.0,52.0,110.0,244.0,550.0,6873.0,3407.0,3466.0,668.0,281.0,387.0,343.0,77.0,266.0,71.0,51.0,20.0,7.0,4.0,3.0,7739.0,2428,D_ma
